grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
8,2430,0,2003-01-01,0,98042,47.3762
9,2630,0,1966-01-01,0,98040,47.5479
8,2390,0,2006-01-01,0,98038,47.3527
7,1220,280,1947-01-01,0,98103,47.7006
8,1520,990,1977-01-01,0,98023,47.3086
8,1700,720,1958-01-01,0,98146,47.4871
7,2170,0,1952-01-01,0,98148,47.4263
7,1260,700,1960-01-01,0,98115,47.6968
8,1660,620,1977-01-01,0,98034,47.701
6,790,790,1945-01-01,2008,98178,47.5002
7,1850,0,1993-01-01,0,98042,47.3536
6,770,0,1947-01-01,0,98155,47.7482
8,1420,700,1985-01-01,0,98125,47.7085
9,1810,1250,1982-01-01,0,98074,47.6198
7,2680,0,1984-01-01,0,98045,47.4817
7,1110,1110,1959-01-01,0,98125,47.7136
6,1150,0,1920-01-01,0,98178,47.486
7,980,0,1909-01-01,0,98105,47.6645
7,1690,0,1967-01-01,0,98033,47.7018
7,1320,0,1969-01-01,0,98052,47.6993
6,910,0,1956-01-01,0,98001,47.2777
7,820,0,2009-01-01,0,98144,47.5925
6,1300,0,1960-01-01,0,98002,47.2899
7,1550,400,1998-01-01,0,98118,47.565
9,3006,666,2006-01-01,0,98092,47.3255
9,2740,0,1994-01-01,0,98058,47.4597
6,890,0,1941-01-01,0,98118,47.5437
6,1090,0,1961-01-01,0,98168,47.4942
7,1170,0,1963-01-01,0,98045,47.497
8,2600,0,1994-01-01,0,98028,47.746
7,1300,700,1959-01-01,0,98146,47.5132
8,2200,1320,1913-01-01,0,98109,47.6424
7,1410,0,1968-01-01,0,98055,47.4908
7,1410,0,1968-01-01,0,98055,47.4908
7,1010,940,1956-01-01,0,98166,47.4594
6,860,120,1918-01-01,0,98117,47.6769
8,1740,1650,1979-01-01,0,98116,47.5701
8,1500,770,1972-01-01,0,98006,47.5602
7,1010,500,1963-01-01,0,98003,47.329
7,960,0,1910-01-01,1987,98199,47.649
7,1900,0,1967-01-01,0,98031,47.4208
9,2580,0,1986-01-01,0,98052,47.6616
9,2340,0,1997-01-01,0,98042,47.384
7,1580,0,1958-01-01,0,98005,47.5872
6,1230,0,1954-01-01,0,98002,47.3231
7,1590,0,1992-01-01,0,98055,47.4367
12,3500,3500,1991-01-01,0,98075,47.5928
7,1770,0,1972-01-01,0,98034,47.7193
7,1200,650,1962-01-01,0,98155,47.7717
7,1430,0,1975-01-01,0,98031,47.4189
8,2190,0,1996-01-01,0,98092,47.3341
8,2310,0,2012-01-01,0,98166,47.4513
7,1400,600,1963-01-01,0,98033,47.6616
10,3620,0,2006-01-01,0,98058,47.4238
7,1210,0,1952-01-01,0,98155,47.745
10,2330,0,1996-01-01,0,98074,47.655
9,2840,0,2002-01-01,0,98075,47.6006
7,1310,1100,1957-01-01,0,98188,47.4429
7,1820,0,1918-01-01,0,98155,47.7606
7,1470,0,1967-01-01,0,98198,47.3702
7,1100,0,1964-01-01,0,98056,47.5374
8,1050,1000,1976-01-01,0,98052,47.6614
7,1240,0,2002-01-01,0,98144,47.5915
9,2210,0,1995-01-01,0,98014,47.6087
8,1340,0,2009-01-01,0,98133,47.7053
8,1780,800,1964-01-01,0,98040,47.5387
7,2390,0,2002-01-01,0,98038,47.3659
9,2250,0,1987-01-01,0,98058,47.4398
8,1540,460,1967-01-01,0,98032,47.387
8,1670,200,1949-01-01,0,98199,47.6435
9,2370,0,1985-01-01,0,98033,47.6679
8,1620,1020,1980-01-01,0,98072,47.7552
6,1240,0,1977-01-01,0,98024,47.5667
7,800,0,1999-01-01,0,98103,47.6969
7,1300,750,1965-01-01,0,98198,47.42
7,1650,0,1988-01-01,0,98198,47.3862
8,4320,0,1938-01-01,0,98155,47.7519
8,1830,300,1950-01-01,0,98115,47.6792
9,1870,970,1994-01-01,0,98014,47.6832
7,3080,0,1950-01-01,1982,98168,47.498
7,1560,0,1942-01-01,0,98117,47.7006
11,3220,0,1994-01-01,0,98077,47.7128
7,1250,200,1902-01-01,0,98144,47.5985
6,960,0,1947-01-01,0,98032,47.4122
7,2670,0,1999-01-01,0,98148,47.4292
8,2310,0,1984-01-01,0,98117,47.6781
9,2010,1510,1978-01-01,0,98006,47.5572
8,1090,0,1970-01-01,0,98198,47.3794
7,1080,920,1903-01-01,0,98117,47.6805
7,1840,0,1965-01-01,0,98198,47.406
10,3160,0,1965-01-01,0,98040,47.5472
7,1170,350,1992-01-01,0,98038,47.35
7,1480,630,1978-01-01,0,98072,47.7701
8,1710,1700,1958-01-01,0,98116,47.5718
8,2630,0,1992-01-01,0,98029,47.5662
7,1350,0,1999-01-01,0,98103,47.6965
8,1530,1330,1989-01-01,0,98033,47.6923
8,1760,550,1977-01-01,0,98027,47.5406
8,1980,610,1988-01-01,0,98038,47.4088
10,2560,940,2000-01-01,0,98112,47.628
7,800,0,1953-01-01,0,98126,47.5359
7,1580,0,1947-01-01,0,98125,47.7192
6,1060,500,1927-01-01,0,98133,47.7024
7,1150,600,1956-01-01,0,98166,47.4596
5,600,0,1943-01-01,1989,98168,47.5
7,1110,520,1990-01-01,0,98125,47.7168
7,1260,0,1955-01-01,0,98188,47.433
7,1470,670,1978-01-01,0,98023,47.306
9,2790,0,2000-01-01,0,98058,47.4362
7,1800,730,1977-01-01,0,98042,47.3913
7,900,430,1974-01-01,0,98146,47.5102
8,1350,1350,1962-01-01,0,98115,47.6731
7,1740,0,1932-01-01,0,98024,47.5651
7,2070,0,1940-01-01,0,98146,47.5092
8,2170,500,1955-01-01,0,98148,47.4666
7,1160,1040,1971-01-01,0,98072,47.7726
5,810,0,1942-01-01,0,98146,47.5033
11,3390,580,1928-01-01,0,98119,47.6312
8,1620,750,1979-01-01,0,98198,47.4091
7,1460,0,1961-01-01,0,98030,47.3762
8,1770,0,1990-01-01,0,98116,47.5631
6,1120,0,1934-01-01,0,98070,47.447
7,1520,0,2005-01-01,0,98108,47.5245
8,1510,1510,1978-01-01,0,98042,47.3392
10,3440,2160,1988-01-01,0,98072,47.7341
7,1320,0,1954-01-01,0,98033,47.7016
7,1670,200,1940-01-01,0,98199,47.6437
8,1940,520,1976-01-01,0,98177,47.7147
7,960,0,1962-01-01,0,98198,47.3798
9,3440,0,1990-01-01,0,98038,47.3895
8,1890,1120,1970-01-01,0,98052,47.6392
11,4440,1590,1991-01-01,0,98004,47.6055
7,1990,0,1967-01-01,0,98198,47.3822
7,1990,0,1967-01-01,0,98198,47.3822
7,1410,300,1913-01-01,0,98118,47.5569
7,1350,540,1918-01-01,0,98103,47.6649
7,1990,0,1996-01-01,0,98198,47.383
7,1210,390,1973-01-01,0,98125,47.7111
9,2040,1780,1974-01-01,0,98027,47.5209
8,1490,720,1990-01-01,0,98092,47.2647
7,1480,540,1975-01-01,0,98034,47.7351
8,1770,0,1990-01-01,0,98031,47.4087
7,2050,0,2005-01-01,0,98059,47.5002
9,3130,0,1981-01-01,0,98030,47.3535
8,2270,1250,1929-01-01,0,98108,47.5655
7,1810,0,1977-01-01,0,98155,47.7681
8,1450,700,1977-01-01,0,98052,47.6647
7,2495,0,2002-01-01,0,98019,47.7243
6,1290,0,1950-01-01,0,98118,47.5181
9,3004,0,2006-01-01,0,98030,47.3801
8,1390,680,1977-01-01,0,98033,47.697
12,4050,0,1990-01-01,0,98006,47.5465
6,740,220,1940-01-01,0,98126,47.5378
7,1300,600,1961-01-01,0,98003,47.3478
7,1450,0,1961-01-01,0,98133,47.7725
9,2250,470,2014-01-01,0,98136,47.5371
9,3930,900,1952-01-01,1998,98040,47.5858
7,1130,790,1992-01-01,0,98106,47.539
8,2340,200,1954-01-01,0,98136,47.5144
7,1050,550,1965-01-01,0,98133,47.7471
8,2210,0,2004-01-01,0,98042,47.35
7,1910,600,1975-01-01,0,98072,47.7531
8,1140,1140,1951-01-01,0,98116,47.5672
9,4400,0,1993-01-01,0,98022,47.1593
9,2460,700,1997-01-01,0,98056,47.5153
7,1380,0,1971-01-01,0,98118,47.5558
7,2020,1300,1963-01-01,0,98033,47.692
7,1870,0,1989-01-01,0,98023,47.3065
8,3030,0,1971-01-01,2011,98146,47.5051
7,1210,0,1982-01-01,0,98034,47.7078
8,2740,0,1995-01-01,0,98077,47.74
6,1350,0,1912-01-01,0,98118,47.5336
6,1350,0,1912-01-01,0,98118,47.5336
8,1000,470,2007-01-01,0,98115,47.6743
7,1270,0,1981-01-01,0,98042,47.3563
7,1560,120,1959-01-01,0,98055,47.4552
7,2120,0,1958-01-01,0,98056,47.4923
7,1040,0,1937-01-01,0,98133,47.7407
7,1010,720,1962-01-01,0,98058,47.4586
6,1410,0,1918-01-01,0,98118,47.5159
9,1370,0,1907-01-01,2011,98109,47.6375
6,2720,120,1948-01-01,0,98019,47.7158
7,2080,1200,1976-01-01,0,98053,47.6728
7,1350,720,1987-01-01,0,98031,47.403
5,960,0,1946-01-01,0,98014,47.63
7,1160,310,1985-01-01,0,98003,47.2725
8,1630,800,1928-01-01,0,98116,47.5904
7,1070,360,1928-01-01,0,98125,47.7218
7,1760,0,1962-01-01,0,98146,47.4977
6,1730,0,1944-01-01,0,98178,47.4953
7,1190,1100,1965-01-01,0,98133,47.7577
8,1690,0,1959-01-01,0,98040,47.552
8,3220,0,1966-01-01,0,98008,47.626
7,1370,760,1952-01-01,0,98166,47.4629
8,2100,0,1990-01-01,0,98092,47.2984
9,2770,0,1987-01-01,0,98007,47.6599
9,4040,0,1954-01-01,0,98039,47.6155
7,1420,1080,1907-01-01,0,98108,47.523
6,980,600,1913-01-01,0,98118,47.5677
7,1130,0,1954-01-01,0,98188,47.4363
6,1500,0,1966-01-01,0,98168,47.4702
8,1810,420,1928-01-01,0,98199,47.6464
7,1080,470,1978-01-01,0,98133,47.7035
7,2230,0,1999-01-01,0,98038,47.3533
6,790,0,1947-01-01,0,98125,47.7159
7,2230,0,2006-01-01,0,98042,47.3848
8,1710,0,2004-01-01,0,98029,47.5498
7,1260,0,1941-01-01,0,98115,47.6914
8,920,1500,1968-01-01,0,98005,47.6001
7,1090,0,1967-01-01,2014,98058,47.4551
9,2689,0,2006-01-01,0,98030,47.3799
7,1620,0,1928-01-01,0,98103,47.6888
7,940,0,1966-01-01,0,98034,47.7268
8,1940,0,1974-01-01,0,98023,47.3215
7,1590,0,1961-01-01,0,98092,47.2894
9,2080,940,1954-01-01,2004,98199,47.651
8,1870,0,1969-01-01,0,98072,47.7482
6,880,0,1966-01-01,0,98023,47.3056
9,3030,0,2014-01-01,0,98052,47.7103
7,2140,0,1986-01-01,0,98019,47.7267
6,1430,620,1956-01-01,0,98198,47.4136
6,1430,620,1956-01-01,0,98198,47.4136
7,2090,0,2008-01-01,0,98038,47.3655
7,1760,760,1977-01-01,0,98028,47.7728
9,1700,930,1977-01-01,0,98005,47.5916
7,1880,680,1974-01-01,0,98075,47.5952
6,1200,0,1937-01-01,0,98117,47.6969
6,1010,0,1953-01-01,0,98148,47.4238
7,1520,0,1986-01-01,0,98052,47.6801
7,2170,0,1976-01-01,0,98042,47.3694
7,1980,0,1910-01-01,0,98107,47.6728
10,2670,400,1927-01-01,0,98112,47.6325
11,3520,1650,1998-01-01,0,98155,47.7561
8,760,380,2014-01-01,0,98112,47.6205
7,1390,1140,1901-01-01,0,98112,47.6241
7,1690,0,1979-01-01,0,98045,47.4492
7,2150,0,2010-01-01,0,98038,47.3658
7,1180,0,1959-01-01,0,98007,47.6133
7,1400,0,1969-01-01,0,98023,47.3201
7,1300,0,1912-01-01,0,98136,47.5457
6,1590,0,1953-01-01,0,98155,47.754
8,1330,660,1941-01-01,0,98199,47.65
7,1510,0,1948-01-01,1976,98028,47.7728
9,1830,1080,1914-01-01,0,98122,47.616
10,2850,0,1994-01-01,0,98053,47.6455
11,2830,0,2001-01-01,0,98011,47.7409
8,1110,0,2000-01-01,0,98107,47.6711
7,1900,0,1967-01-01,0,98033,47.6856
7,1340,950,1960-01-01,0,98146,47.5045
6,1010,0,1969-01-01,0,98059,47.4772
11,4670,0,1998-01-01,0,98074,47.63
8,1870,1530,1955-01-01,2015,98177,47.7611
10,4070,0,2004-01-01,0,98075,47.5805
8,1100,530,1977-01-01,0,98030,47.3801
8,1700,0,1976-01-01,0,98052,47.6655
7,1340,730,1967-01-01,0,98008,47.626
12,4660,0,1975-01-01,1990,98166,47.4418
7,1550,500,1910-01-01,0,98103,47.6873
10,3360,1320,2005-01-01,0,98006,47.5703
8,2320,0,1980-01-01,0,98053,47.6645
10,2730,1070,1994-01-01,0,98023,47.3076
6,720,0,1947-01-01,0,98106,47.5483
9,2250,2150,1963-01-01,0,98028,47.7424
9,2260,0,1992-01-01,0,98022,47.2704
7,1650,0,2004-01-01,0,98055,47.4328
9,2560,0,2002-01-01,0,98077,47.7614
7,3720,0,1979-01-01,2014,98059,47.5116
8,2590,0,1986-01-01,0,98038,47.3714
7,1750,0,1942-01-01,0,98058,47.4442
7,1620,0,1989-01-01,0,98038,47.3617
7,1300,400,1990-01-01,0,98033,47.6965
9,2450,0,1990-01-01,0,98058,47.4665
7,1070,540,1951-01-01,0,98004,47.6272
9,2960,770,1979-01-01,0,98008,47.5814
6,780,430,1940-01-01,0,98155,47.7376
7,1300,0,1959-01-01,0,98003,47.3352
4,850,0,1950-01-01,0,98023,47.2959
9,1770,0,2005-01-01,0,98052,47.6658
8,2060,0,1987-01-01,0,98072,47.7571
10,3090,0,1992-01-01,0,98075,47.588
6,1050,0,1925-01-01,0,98055,47.4727
7,1300,0,1988-01-01,0,98103,47.6923
7,1160,0,1959-01-01,0,98008,47.6112
9,3420,0,2006-01-01,0,98027,47.5416
9,2620,0,2000-01-01,0,98075,47.5965
7,1080,800,1926-01-01,0,98103,47.6835
9,2490,2070,1963-01-01,0,98004,47.6291
9,2330,0,1987-01-01,0,98074,47.6269
8,1720,630,1979-01-01,0,98027,47.5634
8,1560,0,2006-01-01,0,98103,47.6604
6,1380,0,1939-01-01,0,98030,47.3846
9,1760,1280,1958-01-01,0,98166,47.4488
7,1350,0,1959-01-01,0,98004,47.5807
9,3180,0,1977-01-01,0,98040,47.567
8,1790,0,2009-01-01,0,98019,47.7344
8,1746,240,1922-01-01,0,98136,47.5374
8,2400,0,1992-01-01,0,98023,47.2944
10,3490,1100,1981-01-01,0,98177,47.7234
8,1970,0,1913-01-01,0,98103,47.6762
6,1360,0,1977-01-01,0,98010,47.3422
7,1460,1250,1919-01-01,0,98115,47.6756
7,920,0,1995-01-01,0,98133,47.7081
7,1250,750,1960-01-01,0,98006,47.565
7,1300,620,1961-01-01,0,98031,47.412
9,2678,0,1998-01-01,0,98028,47.738
7,890,330,1952-01-01,0,98108,47.5387
7,1050,390,1979-01-01,0,98106,47.5329
7,2420,0,1900-01-01,0,98112,47.6209
9,2090,0,1992-01-01,0,98034,47.7296
10,4030,0,1997-01-01,0,98075,47.5651
7,1310,0,1976-01-01,0,98052,47.6844
7,1800,0,2003-01-01,0,98072,47.7631
6,820,340,1913-01-01,0,98056,47.5175
7,880,280,1930-01-01,0,98115,47.6844
7,1300,570,1962-01-01,0,98125,47.7045
8,3700,0,1948-01-01,1984,98155,47.7393
8,2280,0,1977-01-01,0,98058,47.4419
7,860,860,1949-01-01,0,98115,47.6765
10,3630,0,1999-01-01,0,98074,47.6378
8,2040,0,2003-01-01,0,98031,47.3918
8,1750,0,2001-01-01,0,98107,47.6722
8,1550,0,2007-01-01,0,98106,47.5398
8,1500,1000,1966-01-01,0,98004,47.6304
7,1440,0,1924-01-01,0,98116,47.5694
6,1130,0,1929-01-01,0,98168,47.4939
7,1210,0,1958-01-01,0,98106,47.5389
7,960,0,1900-01-01,0,98107,47.6755
7,2160,0,1998-01-01,0,98065,47.5381
9,1820,1580,1957-01-01,0,98105,47.6569
9,2690,1270,1989-01-01,0,98038,47.3984
7,1900,0,1988-01-01,0,98133,47.7776
9,2620,0,1987-01-01,0,98092,47.3067
9,3150,0,1966-01-01,0,98040,47.5309
7,870,170,1924-01-01,0,98109,47.6461
8,1540,0,1964-01-01,0,98052,47.6707
8,1720,100,1941-01-01,0,98116,47.5845
8,1930,0,1929-01-01,0,98112,47.6401
5,1430,0,1934-01-01,0,98065,47.5372
7,1800,1120,1911-01-01,0,98002,47.3072
10,3100,0,1991-01-01,0,98053,47.6854
6,1200,0,1948-01-01,0,98027,47.5321
8,2390,0,2007-01-01,0,98053,47.7243
7,1270,0,1969-01-01,0,98034,47.7247
7,1300,0,1970-01-01,0,98031,47.4179
9,2290,0,2007-01-01,0,98038,47.3833
7,1740,0,1976-01-01,2009,98074,47.617
8,1280,310,1948-01-01,0,98118,47.5509
7,2420,0,1967-01-01,0,98052,47.6899
7,1500,630,1978-01-01,0,98031,47.4068
8,1370,580,1969-01-01,0,98007,47.6196
8,2150,0,1998-01-01,0,98058,47.4644
7,1270,0,1968-01-01,0,98052,47.6711
6,1850,0,1908-01-01,0,98074,47.6144
8,1140,300,1956-01-01,0,98072,47.7608
7,1390,0,1967-01-01,0,98001,47.3369
8,1150,190,2008-01-01,0,98052,47.6858
7,1190,0,1968-01-01,0,98028,47.77
9,3050,780,1919-01-01,2004,98119,47.6404
7,1280,500,1981-01-01,0,98058,47.4627
7,3130,0,2006-01-01,0,98042,47.3837
7,1320,510,1979-01-01,0,98034,47.733
8,1750,800,1976-01-01,0,98023,47.3165
11,3790,0,1998-01-01,0,98053,47.6587
6,1800,0,1912-01-01,0,98027,47.5312
7,830,800,1947-01-01,0,98125,47.7092
7,1870,0,1956-01-01,0,98125,47.7155
7,1870,0,1956-01-01,0,98125,47.7155
7,980,0,1919-01-01,0,98118,47.5589
10,1920,940,1976-01-01,0,98115,47.6915
7,1470,0,1985-01-01,0,98029,47.5674
7,1160,0,2000-01-01,0,98144,47.5883
8,1940,0,1990-01-01,0,98038,47.3701
7,1100,530,1977-01-01,0,98034,47.7336
8,2755,0,2001-01-01,0,98019,47.7394
6,1430,0,1947-01-01,0,98118,47.5192
6,1430,0,1947-01-01,0,98118,47.5192
7,1300,100,1961-01-01,0,98155,47.7565
8,2520,0,1987-01-01,0,98003,47.343
7,1290,0,1956-01-01,0,98028,47.7641
6,1400,0,1977-01-01,0,98019,47.725
6,740,0,1943-01-01,0,98166,47.4793
7,1710,0,1950-01-01,0,98108,47.5472
8,2414,0,2006-01-01,0,98002,47.3046
6,1040,0,1954-01-01,0,98198,47.4206
8,1970,1570,1947-01-01,0,98199,47.6467
7,1700,830,1942-01-01,0,98033,47.6557
8,2320,0,2003-01-01,0,98027,47.5391
9,2530,0,1989-01-01,0,98038,47.371
7,2790,0,1965-01-01,0,98056,47.4999
7,1150,800,1957-01-01,0,98178,47.5121
7,720,300,2009-01-01,0,98126,47.5434
9,3110,0,1997-01-01,0,98059,47.4898
12,3090,2220,1992-01-01,0,98006,47.5515
9,2580,0,2001-01-01,0,98023,47.2978
8,1160,220,2008-01-01,0,98122,47.6148
11,3980,0,2002-01-01,0,98074,47.6286
8,1400,680,1989-01-01,0,98058,47.4252
7,1530,0,1978-01-01,0,98052,47.6971
9,1930,0,1968-01-01,0,98008,47.6158
9,2330,0,1918-01-01,0,98112,47.6264
10,2940,920,1985-01-01,0,98006,47.5517
9,2880,0,1988-01-01,0,98058,47.439
9,1590,0,1997-01-01,0,98033,47.6897
7,1470,680,1928-01-01,0,98144,47.5733
7,2300,0,1934-01-01,1958,98125,47.7308
8,2300,600,1977-01-01,0,98199,47.6464
8,1180,790,1967-01-01,0,98155,47.7651
7,1220,520,1976-01-01,0,98052,47.6927
7,1220,0,1962-01-01,0,98045,47.4887
7,1290,0,1978-01-01,0,98030,47.3787
6,780,0,1924-01-01,0,98115,47.7
7,1470,740,1926-01-01,0,98115,47.6826
11,3920,2010,1996-01-01,0,98027,47.5542
7,1950,0,2000-01-01,0,98056,47.5066
7,1340,0,1970-01-01,0,98001,47.2845
7,1060,530,1956-01-01,0,98146,47.4936
8,1350,430,1960-01-01,0,98133,47.7774
7,760,0,1980-01-01,0,98003,47.3205
7,1170,550,1978-01-01,0,98052,47.6928
6,2070,0,1917-01-01,0,98022,47.2032
7,1410,380,1978-01-01,0,98052,47.6989
8,3230,0,2002-01-01,0,98001,47.3157
7,870,530,1951-01-01,0,98117,47.6913
7,1020,350,1952-01-01,0,98199,47.652
7,1600,0,1996-01-01,0,98038,47.3673
7,950,0,1958-01-01,0,98056,47.5104
7,1460,750,1968-01-01,0,98116,47.5619
7,930,0,1940-01-01,0,98115,47.6915
6,810,0,1949-01-01,0,98155,47.7389
7,850,780,1912-01-01,0,98126,47.5452
8,1770,0,1968-01-01,0,98125,47.7218
6,710,0,1916-01-01,0,98118,47.5621
10,2300,1690,1999-01-01,0,98023,47.3245
8,2310,0,1986-01-01,0,98058,47.439
7,1040,580,1947-01-01,0,98103,47.6878
7,1140,0,1972-01-01,0,98001,47.2629
7,1040,0,1910-01-01,1975,98115,47.6809
8,1650,520,1980-01-01,0,98006,47.5505
10,1920,1450,1980-01-01,0,98028,47.7434
7,901,0,2001-01-01,0,98115,47.6774
6,840,0,1949-01-01,0,98155,47.7389
7,1650,0,1964-01-01,0,98059,47.4991
7,1140,240,1987-01-01,0,98042,47.3677
6,910,0,1969-01-01,0,98053,47.6729
7,1230,0,1928-01-01,0,98115,47.6797
8,1500,240,1948-01-01,0,98199,47.6475
7,1290,0,1957-01-01,0,98146,47.513
8,1950,0,1988-01-01,0,98024,47.5647
8,2150,0,1990-01-01,0,98092,47.259
7,1560,0,1959-01-01,0,98115,47.6905
7,1120,0,1923-01-01,0,98103,47.6588
7,1790,0,1953-01-01,2014,98004,47.6387
9,2360,930,2006-01-01,0,98034,47.7074
7,1540,0,1961-01-01,0,98034,47.7104
8,3410,830,1980-01-01,0,98053,47.6472
6,1010,0,1973-01-01,0,98065,47.5324
7,2130,840,1918-01-01,1986,98004,47.6135
7,2190,0,1986-01-01,0,98001,47.3241
6,700,0,1949-01-01,0,98155,47.7492
8,3300,0,1980-01-01,0,98052,47.6796
7,1370,0,1990-01-01,0,98019,47.7372
8,2680,0,2011-01-01,0,98038,47.3561
7,910,480,1926-01-01,0,98133,47.704
7,1700,0,2000-01-01,0,98108,47.5418
8,1810,700,1932-01-01,0,98199,47.6496
7,1250,450,1956-01-01,0,98155,47.7384
8,2180,0,1968-01-01,0,98072,47.7476
7,1140,630,1926-01-01,0,98126,47.5546
9,3290,0,2003-01-01,0,98075,47.5999
8,2240,800,2002-01-01,0,98178,47.492
9,2460,0,2003-01-01,0,98058,47.45
7,970,0,1972-01-01,0,98074,47.6205
7,1320,0,1948-01-01,0,98133,47.7412
8,1430,470,2008-01-01,0,98136,47.544
6,1220,0,1950-01-01,0,98103,47.6981
7,1470,0,1978-01-01,0,98052,47.6975
11,4630,0,2005-01-01,0,98075,47.587
6,1400,0,1964-01-01,0,98030,47.3768
6,1070,0,1942-01-01,0,98106,47.5224
9,2470,1160,2004-01-01,0,98033,47.6816
7,1970,0,1909-01-01,0,98103,47.666
7,2010,0,1953-01-01,2003,98166,47.4234
9,1770,1050,1952-01-01,0,98116,47.5706
9,2530,0,1990-01-01,0,98023,47.3073
6,710,0,1953-01-01,0,98166,47.4379
6,1210,0,1949-01-01,0,98106,47.5342
7,2370,0,1979-01-01,0,98053,47.6364
7,2300,0,2001-01-01,0,98056,47.5125
9,2550,560,1946-01-01,0,98115,47.6886
7,1090,900,1961-01-01,0,98055,47.488
9,2630,0,1987-01-01,0,98006,47.5481
7,1300,0,1958-01-01,0,98008,47.611
8,1680,0,2004-01-01,0,98053,47.7132
8,1660,520,1966-01-01,0,98040,47.5358
10,2770,0,1991-01-01,0,98006,47.5605
7,1980,140,1920-01-01,2010,98103,47.6666
10,1980,850,1979-01-01,0,98004,47.6462
8,1180,190,2000-01-01,0,98119,47.6511
9,2810,0,1995-01-01,0,98045,47.4816
8,2760,760,2005-01-01,0,98022,47.2416
7,1320,670,1963-01-01,0,98178,47.5086
7,1170,900,1964-01-01,0,98003,47.3431
7,1320,0,1951-01-01,0,98177,47.7194
7,1300,0,1960-01-01,0,98056,47.511
7,1260,0,1963-01-01,0,98030,47.3713
7,1250,1150,1957-01-01,0,98166,47.4631
7,1950,0,1961-01-01,0,98125,47.7074
7,1430,0,1957-01-01,0,98056,47.4903
8,2110,0,1968-01-01,2005,98006,47.567
10,2980,0,1990-01-01,0,98075,47.5814
7,2068,0,1976-01-01,0,98001,47.3318
8,3380,0,2000-01-01,0,98177,47.7741
8,1440,1370,1964-01-01,0,98007,47.6199
6,930,0,1930-01-01,0,98148,47.4337
7,920,380,1950-01-01,0,98155,47.7465
6,880,440,1943-01-01,0,98166,47.4697
7,1050,530,1980-01-01,0,98001,47.2932
8,1620,0,1987-01-01,0,98003,47.3538
9,2750,0,2000-01-01,0,98070,47.4376
8,1530,680,1951-01-01,0,98122,47.6122
7,1160,580,1957-01-01,0,98188,47.432
9,1420,700,1973-01-01,0,98040,47.5574
8,2780,0,1989-01-01,0,98059,47.509
7,830,0,1950-01-01,0,98125,47.7234
8,2070,0,1996-01-01,0,98056,47.5284
8,1140,250,2005-01-01,0,98107,47.6735
8,2610,0,2005-01-01,0,98038,47.3441
6,1290,170,1936-01-01,0,98146,47.5039
8,1640,1750,1964-01-01,0,98027,47.461
6,860,500,1911-01-01,0,98103,47.6846
8,2807,0,1996-01-01,0,98028,47.7449
7,1340,0,1931-01-01,0,98119,47.6357
7,1340,0,1989-01-01,0,98038,47.3563
7,1160,0,1952-01-01,0,98125,47.7257
7,1600,870,1978-01-01,0,98052,47.6936
7,1000,1000,1962-01-01,0,98008,47.5882
7,1110,0,1956-01-01,0,98115,47.6977
7,1220,1020,1952-01-01,0,98103,47.6624
7,1920,0,1967-01-01,0,98058,47.4315
8,2270,0,1968-01-01,0,98058,47.4474
6,1020,510,1992-01-01,0,98001,47.2861
11,2610,720,1977-01-01,0,98040,47.5485
8,2643,0,2012-01-01,0,98030,47.3519
7,1250,0,1957-01-01,0,98103,47.6526
8,2100,1130,1964-01-01,0,98014,47.682
6,880,0,1967-01-01,0,98059,47.476
8,2220,0,2014-01-01,0,98117,47.6956
7,1130,0,1978-01-01,0,98023,47.307
6,1050,400,1958-01-01,0,98168,47.4698
6,760,0,1920-01-01,0,98136,47.5443
6,1150,0,1950-01-01,0,98055,47.4492
8,2720,0,1969-01-01,0,98059,47.4778
8,2080,0,1906-01-01,0,98103,47.6717
6,1080,0,1952-01-01,0,98001,47.2873
7,1890,0,1996-01-01,0,98002,47.2886
8,1500,0,1984-01-01,0,98122,47.6118
7,1260,700,1926-01-01,0,98103,47.6545
8,2570,0,1958-01-01,0,98005,47.5956
7,1030,800,1955-01-01,0,98155,47.7488
7,1090,890,1910-01-01,0,98136,47.554
6,1130,0,1942-01-01,0,98146,47.5103
8,2010,0,1986-01-01,0,98022,47.2133
6,910,910,1948-01-01,0,98155,47.7538
7,2340,0,2001-01-01,0,98059,47.4896
7,1210,570,1979-01-01,0,98074,47.617
7,1210,570,1979-01-01,0,98074,47.617
8,1410,1040,1978-01-01,0,98075,47.5887
7,1210,1200,1969-01-01,0,98034,47.7202
8,1690,1690,1963-01-01,0,98004,47.6395
7,1710,0,1920-01-01,0,98115,47.6801
6,1740,0,1954-01-01,0,98177,47.762
8,1760,235,2005-01-01,0,98102,47.6025
7,1100,660,1947-01-01,0,98001,47.3413
9,3970,0,2000-01-01,0,98045,47.4614
8,3000,0,2013-01-01,0,98059,47.4797
7,1540,0,1957-01-01,0,98133,47.7762
8,2160,0,1951-01-01,0,98004,47.6227
8,2160,0,1951-01-01,0,98004,47.6227
8,1810,0,1987-01-01,0,98058,47.4619
7,1970,470,2000-01-01,0,98005,47.589
8,1600,1600,1953-01-01,0,98146,47.492
9,2970,0,1998-01-01,0,98077,47.7365
7,1190,1100,1964-01-01,0,98008,47.634
6,1820,0,1967-01-01,0,98027,47.4616
